Datetime,Tweet Id,Tweet,Username,Language,English,Sentiment,Composes,Tweet_clean,Tweet_preprocessed,Clean_Sentence
2022-10-19 08:43:15+00:00,1582653592946692096,WASPADA RESESI EKONOMI 2023 | geloraTV https://t.co/SOz0zPoqK4 via @YouTube,iMasjidPonorogo,in,BEWARE OF ECONOMIC RECESSION 2023 | geloraTV https://t.co/SOz0zPoqK4 via @YouTube,Negative,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.5473}",waspada resesi ekonomi geloratv via,"['waspada', 'resesi', 'ekonomi', 'geloratv', 'via']",waspada resesi ekonomi geloratv via
2022-10-19 08:34:17+00:00,1582651336491139073,"@airlangga_hrt @susipudjiastuti Konsen ke resesi pak, Krn mmg 2023 ancaman itu nyata ditambah kabar evolusi virus covid yg skrg melanda Amerika dan Eropa dan perang yg TDK berkesudahan di Eropa timur, ketahanan ekonomi mmg harus dilakukan, shg indonesia aman dari resesi, pemotongan anggaran didpn mata pak",AbdurrasyidRah1,in,"@airlangga_hrt @susipudjiastuti Concentrate on recession, sir, because in 2023 the threat is real, plus the news of the evolution of the Covid virus which is now hitting America and Europe and the endless war in Eastern Europe, economic resilience must be implemented, so that Indonesia is safe from recession, budget cuts in the country eyes sir",Negative,"{'neg': 0.222, 'neu': 0.735, 'pos': 0.043, 'compound': -0.9042}",hrt konsen ke resesi pak krn mg ancaman itu nyata ditambah kabar evolusi virus covid yg skrg melanda amerika dan eropa dan perang yg tdk berkesudahan di eropa timur ketahanan ekonomi mg harus dilakukan shg indonesia aman dari resesi pemotongan angaran didpn mata pak,"['hrt', 'konsen', 'resesi', 'mg', 'ancam', 'nyata', 'tambah', 'kabar', 'evolusi', 'virus', 'covid', 'skrg', 'landa', 'amerika', 'eropa', 'perang', 'sudah', 'eropa', 'timur', 'tahan', 'ekonomi', 'mg', 'shg', 'indonesia', 'aman', 'resesi', 'potong', 'angaran', 'didpn', 'mata']",hrt konsen resesi mg ancam nyata tambah kabar evolusi virus covid skrg landa amerika eropa perang sudah eropa timur tahan ekonomi mg shg indonesia aman resesi potong angaran didpn mata
2022-10-19 08:33:27+00:00,1582651127295713281,"Saksikan sekarang!
#GeloraTalks edisi 67
WASPADA!! RESESI EKONOMI 2023 MENGINTAI, BAGAIMANA KESIAPAN INDONESIA?

🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
↘️ Facebook https://t.co/2hPaLE0dqM
@anismatta @Fahrihamzah https://t.co/OGyvY70rVn",partaigeloraid,in,"Watch now!
#GeloraTalks edition 67
ALERT!! 2023 ECONOMIC RECESSION LOOKING, HOW IS INDONESIA READY?

🔴 LIVE STREAMING
↘️ #GeloraTV
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
https://t.co/yGn0IlfmfB
↘️ Facebook https://t.co/2hPaLE0dqM
@anismatta @Fahrihamzah https://t.co/OGyvY70rVn",Positive,"{'neg': 0.092, 'neu': 0.726, 'pos': 0.183, 'compound': 0.5437}",saksikan sekarang edisi waspada resesi ekonomi mengintai bagaimana kesiapan indonesia 🔴 live streaming ↘️ ↘️ facebok,"['saksi', 'edisi', 'waspada', 'resesi', 'ekonomi', 'intai', 'kesiap', 'indonesia', '', 'live', 'streaming', '', '', 'facebok']",saksi edisi waspada resesi ekonomi intai kesiap indonesia  live streaming   facebok
2022-10-19 08:28:35+00:00,1582649902475378688,"@GabrielTanggang @raymondchins @teguhinvestor Betul bisa aja followers nya pada CL padahal blm tentu resesi yg gelap 2023 itu terjadi bisa aja pada nahan spending terus ekonomi macet, terus biasa aja g ada yg mau beli terus barang"" Jatuh harganya masih banyak kemungkinan kalau salah ambil kebijakan orang""",ibnumaulana_s,in,"@GabrielTanggang @raymondchins @teguhinvestor It's true that his followers are on CL even though it's not certain that the dark recession in 2023 will happen, it could just be because of holding back spending and the economy is at a standstill, and it's normal that no one wants to keep buying goods. There's still a lot of possibility for prices to fall if you make the wrong move. people policy""",Negative,"{'neg': 0.129, 'neu': 0.834, 'pos': 0.036, 'compound': -0.7281}",betul bisa aja folowers nya pada cl padahal blm tentu resesi yg gelap itu terjadi bisa aja pada nahan spending terus ekonomi macet terus biasa aja g ada yg mau beli terus barang jatuh harganya masih banyak kemungkinan kalau salah ambil kebijakan orang,"['folowers', 'cl', 'blm', 'resesi', 'gelap', 'nahan', 'spending', 'ekonomi', 'macet', 'g', 'beli', 'barang', 'jatuh', 'harga', 'salah', 'ambil', 'bijak', 'orang']",folowers cl blm resesi gelap nahan spending ekonomi macet g beli barang jatuh harga salah ambil bijak orang
2022-10-19 07:52:24+00:00,1582640797341560832,"Resesi ekonomi 2023, apakah valid atau hoax?
Tahun depan 2023 tidak akan terjadi resesi selama inflasi terkendali, nilai tukar tidak anjlok dan pemerintah menjamin stabilitas politik dan keamanan.
- Nurdin Rosyad - https://t.co/hpkcyqwsuK",presidenlaundry,in,"Economic recession 2023, is it valid or a hoax?
Next year 2023 there will be no recession as long as inflation is controlled, the exchange rate does not fall and the government guarantees political stability and security.
- Nurdin Rosyad - https://t.co/hpkcyqwsuK",Neutral,"{'neg': 0.103, 'neu': 0.798, 'pos': 0.099, 'compound': -0.0433}",resesi ekonomi apakah valid atau hoax tahun depan tidak akan terjadi resesi selama inflasi terkendali nilai tukar tidak anjlok dan pemerintah menjamin stabilitas politik dan keamanan nurdin rosyad,"['resesi', 'ekonomi', 'valid', 'hoax', 'resesi', 'inflasi', 'kendali', 'nilai', 'tukar', 'anjlok', 'perintah', 'jamin', 'stabilitas', 'politik', 'aman', 'nurdin', 'rosyad']",resesi ekonomi valid hoax resesi inflasi kendali nilai tukar anjlok perintah jamin stabilitas politik aman nurdin rosyad
2022-10-19 07:45:58+00:00,1582639178206294017,"Page III
puncaknya pada tahun 2022 dan mulai melambat menjadi sekitar 4% - 5% pada tahun 2023""

Muhamad Chatib Basri 
""Resesi artinya kita mengalami pertumbuhan ekonomi negatif, saya tidak melihat ada kemungkinan utk Indonesia mengalami

#BUMNUntukG20
#SOEInternationalConference https://t.co/3yX3MpgOtB",BUMNJrSigap,in,"Page III
peak in 2022 and start to slow down to around 4% - 5% in 2023""

Muhammad Chatib Basri
""A recession means we are experiencing negative economic growth, I don't see any possibility for Indonesia to experience that

#BUMNForG20
#SOEInternationalConference https://t.co/3yX3MpgOtB",Negative,"{'neg': 0.135, 'neu': 0.811, 'pos': 0.054, 'compound': -0.5994}",page i puncaknya pada tahun dan mulai melambat menjadi sekitar pada tahun muhamad chatib basri resesi artinya kita mengalami pertumbuhan ekonomi negatif saya tidak melihat ada kemungkinan utk indonesia mengalami,"['page', 'i', 'puncak', 'lambat', 'muhamad', 'chatib', 'basri', 'resesi', 'alami', 'tumbuh', 'ekonomi', 'negatif', 'indonesia', 'alami']",page i puncak lambat muhamad chatib basri resesi alami tumbuh ekonomi negatif indonesia alami
2022-10-19 07:39:04+00:00,1582637440879464452,"Bos BI Pede Ekonomi RI 2023 Tumbuh di Atas Global, Gak Jadi Resesi? https://t.co/GoKVerxitw",Bisniscom,in,"BI boss is confident that Indonesia's economy will grow above global levels in 2023, won't it be a recession? https://t.co/GoKVerxitw",Positive,"{'neg': 0.117, 'neu': 0.75, 'pos': 0.133, 'compound': 0.1027}",bos bank indonesia pede ekonomi indonesia tumbuh di atas global gak jadi resesi,"['bos', 'bank', 'indonesia', 'pede', 'ekonomi', 'indonesia', 'tumbuh', 'global', 'resesi']",bos bank indonesia pede ekonomi indonesia tumbuh global resesi
2022-10-19 07:38:15+00:00,1582637234481958913,"2023 resesi ekonomi? , Gue lebih takut resesi pertemanan di umur 25-30 tahun :(",Abangncekk,in,"2023 economic recession? , I'm more afraid of a friendship recession at the age of 25-30 years :(",Negative,"{'neg': 0.335, 'neu': 0.551, 'pos': 0.114, 'compound': -0.6808}",resesi ekonomi gue lebih takut resesi pertemanan di umur tahun,"['resesi', 'ekonomi', 'gue', 'takut', 'resesi', 'teman', 'umur']",resesi ekonomi gue takut resesi teman umur
2022-10-19 07:02:50+00:00,1582628322189582336,"@raymondchins @teguhinvestor Para ekonom dlm negeri (pun luar negeri) masih optimis dgn ekonomi NKRI tahun 2023. Pandangan ini yg mestinya lbh diutamakan, daripada narasi awan gelap di Eropa/Barat. Mayoritas kelas menengah punya mekanisme masing2 u/ bertahan melawan resesi. Terbukti 2008 &amp; 2020/2021 survive.",bogiyuniar,in,"@raymondchins @teguhinvestor Economists in the country (and even abroad) are still optimistic about the Republic of Indonesia's economy in 2023. This view should be given priority, rather than the narrative of dark clouds in Europe/the West. The majority of the middle class have their own mechanisms to defend against recession. Proven to survive in 2008 & 2020/2021.",Negative,"{'neg': 0.047, 'neu': 0.915, 'pos': 0.038, 'compound': -0.128}",para ekonom dlm negeri pun luar negeri masih optimis dgn ekonomi nkri tahun pandangan ini yg mestinya lbh diutamakan daripada narasi awan gelap di eropabarat mayoritas kelas menengah punya mekanisme masing u bertahan melawan resesi terbukti amp survive,"['ekonom', 'dlm', 'negeri', 'negeri', 'optimis', 'ekonomi', 'nkri', 'pandang', 'mesti', 'lbh', 'utama', 'narasi', 'awan', 'gelap', 'eropabarat', 'mayoritas', 'kelas', 'tengah', 'mekanisme', 'tahan', 'lawan', 'resesi', 'bukti', 'survive']",ekonom dlm negeri negeri optimis ekonomi nkri pandang mesti lbh utama narasi awan gelap eropabarat mayoritas kelas tengah mekanisme tahan lawan resesi bukti survive
2022-10-19 06:28:03+00:00,1582619570766254080,Kegiatan pemerintah dinilai dapat membantu perkembangan sektor pariwisata terkait ancaman resesi ekonomi tahun 2023. https://t.co/jJSILV4Jzm,kompascom,in,Government activities are considered to be able to help the development of the tourism sector regarding the threat of an economic recession in 2023. https://t.co/jJSILV4Jzm,Negative,"{'neg': 0.201, 'neu': 0.712, 'pos': 0.087, 'compound': -0.5423}",kegiatan pemerintah dinilai dapat membantu perkembangan sektor pariwisata terkait ancaman resesi ekonomi tahun,"['giat', 'perintah', 'nilai', 'bantu', 'kembang', 'sektor', 'pariwisata', 'kait', 'ancam', 'resesi', 'ekonomi']",giat perintah nilai bantu kembang sektor pariwisata kait ancam resesi ekonomi
2022-10-19 06:20:28+00:00,1582617661770301441,"@azkmewhy This. Intinya persiapan.
Masalah 2023 gajadi resesi, ga jadi kiamat ekonomi, bagus dong. 
Apa persiapannya jadi sia-sia? No.
Keuangan Lo sehat, ga banyak utang, bahkan punya banyak ""peluru"" buat invest daripada dihamburkan foya-foya.

Worse case, gimana kalo beneran kejadian? Wk",handsomenia_,in,"@azkmewhy This. The point is preparation.
The problem is that in 2023 there won't be a recession, there won't be an economic end, that's good.
Have all the preparations been in vain? No.
Your finances are healthy, you don't have a lot of debt, you even have lots of ""bullets"" to invest instead of wasting it on a spree.

Worse case, what if it really happens? Wk",Negative,"{'neg': 0.175, 'neu': 0.728, 'pos': 0.098, 'compound': -0.7374}",this intinya persiapan masalah gajadi resesi ga jadi kiamat ekonomi bagus dong apa persiapanya jadi siasia no keuangan lo sehat ga banyak utang bahkan punya banyak peluru buat invest daripada dihamburkan foyafoya worse case gimana kalo beneran kejadian wk,"['this', 'inti', 'siap', 'gajadi', 'resesi', 'kiamat', 'ekonomi', 'bagus', 'siapa', 'siasia', 'no', 'uang', 'lo', 'sehat', 'utang', 'peluru', 'invest', 'hambur', 'foyafoya', 'worse', 'case', 'gimana', 'beneran', 'jadi', 'wk']",this inti siap gajadi resesi kiamat ekonomi bagus siapa siasia no uang lo sehat utang peluru invest hambur foyafoya worse case gimana beneran jadi wk
2022-10-19 06:10:02+00:00,1582615033044881414,Pariwisata Perlu Dukungan Pemerintah untuk Hadapi Resesi Ekonomi 2023 https://t.co/FxPG5igUTW,KompasTravel,in,Tourism Needs Government Support to Face the 2023 Economic Recession https://t.co/FxPG5igUTW,Neutral,"{'neg': 0.193, 'neu': 0.621, 'pos': 0.186, 'compound': -0.0258}",pariwisata perlu dukungan pemerintah untuk hadapi resesi ekonomi,"['pariwisata', 'dukung', 'perintah', 'hadap', 'resesi', 'ekonomi']",pariwisata dukung perintah hadap resesi ekonomi
2022-10-19 06:07:04+00:00,1582614288845639680,"Pemerintah: Tahun depan ada potensi resesi dunia..Namun fundamental ekonomi kita kuat dan bisa hadapi itu .. kita siap2kan strategi2nya..

Infuencer was wes wos: 2023 gelap 2023 gelap ...resesi..resesi 

Hadeh 😑😑",Martinus_Leo,in,"Government: Next year there is the potential for a world recession..However, our economic fundamentals are strong and we can face it..we are preparing the strategies..

Influencer was wes wos: 2023 dark 2023 dark ...recession..recession

Hadeh 😑😑",Positive,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.5106}",pemerintah tahun depan ada potensi resesi dunianamun fundamental ekonomi kita kuat dan bisa hadapi itu kita siapkan strateginya infuencer was wes wos gelap gelap resesiresesi hadeh 😑,"['perintah', 'potensi', 'resesi', 'dunianamun', 'fundamental', 'ekonomi', 'kuat', 'hadap', 'siap', 'strategi', 'infuencer', 'was', 'wes', 'wos', 'gelap', 'gelap', 'resesiresesi', 'hadeh', '']",perintah potensi resesi dunianamun fundamental ekonomi kuat hadap siap strategi infuencer was wes wos gelap gelap resesiresesi hadeh 
2022-10-19 06:05:17+00:00,1582613838985248768,"PNS dapat tugas khusus dari Presiden Joko Widodo (Jokowi) untuk menghadapi situasi dunia 2023 yang diperkirakan akan diterpa badai resesi.
#resesi #ekonomi #Indonesia #pancasiladalamtindakan #jokowimendunia 
https://t.co/XUqX1vY3cd",GuloHasanolo,in,"Civil servants received a special assignment from President Joko Widodo (Jokowi) to face the world situation in 2023 which is expected to be hit by a storm of recession.
#recession #economy #Indonesia #pancasilainaction #jokowimendunia
https://t.co/XUqX1vY3cd",Negative,"{'neg': 0.139, 'neu': 0.794, 'pos': 0.067, 'compound': -0.4404}",pns dapat tugas khusus dari presiden joko widodo jokowi untuk menghadapi situasi dunia yang diperkirakan akan diterpa badai resesi,"['pns', 'tugas', 'khusus', 'presiden', 'joko', 'widodo', 'hadap', 'situasi', 'dunia', 'terpa', 'badai', 'resesi']",pns tugas khusus presiden joko widodo hadap situasi dunia terpa badai resesi
2022-10-19 06:03:25+00:00,1582613368501784576,"Tahun 2023 nanti dunia akan alami resesi??

Resesi ditandai dengan melemahnya perekonomian global yang mempengaruhi ekonomi domestik negara-negara di dunia. Kemungkinan suatu negara mengalami resesi apabila perekonomian negara memiliki ketergantungan pada perekonomian global. https://t.co/KloO8tcd36",inilahdotcom,in,"In 2023, the world will experience a recession??

A recession is characterized by a weakening of the global economy which affects the domestic economies of countries in the world. The possibility of a country experiencing a recession if the country's economy is dependent on the global economy. https://t.co/KloO8tcd36",Negative,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.8767}",tahun nanti dunia akan alami resesi resesi ditandai dengan melemahnya perekonomian global yang mempengaruhi ekonomi domestik negaranegara di dunia kemungkinan suatu negara mengalami resesi apabila perekonomian negara memiliki ketergantungan pada perekonomian global,"['dunia', 'alami', 'resesi', 'resesi', 'tanda', 'lemah', 'ekonomi', 'global', 'pengaruh', 'ekonomi', 'domestik', 'negaranegara', 'dunia', 'negara', 'alami', 'resesi', 'ekonomi', 'negara', 'milik', 'gantung', 'ekonomi', 'global']",dunia alami resesi resesi tanda lemah ekonomi global pengaruh ekonomi domestik negaranegara dunia negara alami resesi ekonomi negara milik gantung ekonomi global
2022-10-19 05:54:36+00:00,1582611149220155392,"Diskusi Tentang Ancaman Resesi Tahun 2023 terhadap Ekonomi Kota Bandung.

Latepost
🗓 Rabu, 12 Oktober 2022
⏰ 10.00 WIB s.d Selesai
📍Ruang Rapat Tata Praja Balaikota Bandung

#bappelitbangkotabandung https://t.co/cYKY5zeGPp",bapplitbangbdg,in,"Discussion on the Threat of Recession in 2023 on the Economy of Bandung City.

Latepost
🗓 Wednesday, 12 October 2022
⏰ 10.00 WIB until finished
📍Bandung City Hall Administrative Meeting Room

#bappelitbangkotabandung https://t.co/cYKY5zeGPp",Negative,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.8225}",diskusi tentang ancaman resesi tahun terhadap ekonomi kota bandung latepost 🗓 rabu oktober ⏰ wib sd selesai 📍ruang rapat tata praja balaikota bandung,"['diskusi', 'ancam', 'resesi', 'ekonomi', 'kota', 'bandung', 'latepost', '', 'rabu', 'oktober', '', 'wib', 'sd', 'selesai', 'ruang', 'rapat', 'tata', 'praja', 'balaikota', 'bandung']",diskusi ancam resesi ekonomi kota bandung latepost  rabu oktober  wib sd selesai ruang rapat tata praja balaikota bandung
2022-10-19 04:17:34+00:00,1582586730397728768,"Semua bahas 2023 resesi, ekonomi bakal buruk bahkan ada yg bilang semua bakal susah, ok ok bersiap-siap si bagus, tapi ingat cara kerja perekonomian itu ngga langsung semua down gitu aja, mungkin ada sebagian yg mengalami penurunan tapi pasti ada juga yg justru malah meningkat",Aimma_Raharjo,in,"Everyone is talking about a recession in 2023, the economy will be bad, some even say everything will be difficult, okay, get ready, that's good, but remember the way the economy works, not everyone just goes down like that, maybe there are some who experience a decline but there are definitely also those who actually go down. increase",Positive,"{'neg': 0.085, 'neu': 0.702, 'pos': 0.213, 'compound': 0.8402}",semua bahas resesi ekonomi bakal buruk bahkan ada yg bilang semua bakal susah ok ok bersiapsiap si bagus tapi ingat cara kerja perekonomian itu nga langsung semua down gitu aja mungkin ada sebagian yg mengalami penurunan tapi pasti ada juga yg justru malah meningkat,"['bahas', 'resesi', 'ekonomi', 'buruk', 'susah', 'ok', 'ok', 'bersiapsiap', 'bagus', 'kerja', 'ekonomi', 'nga', 'langsung', 'down', 'gitu', 'alami', 'turun', 'tingkat']",bahas resesi ekonomi buruk susah ok ok bersiapsiap bagus kerja ekonomi nga langsung down gitu alami turun tingkat
2022-10-19 04:00:52+00:00,1582582530641104896,"Di Indonesia malah Fear mongering Resesi 2023 gelap, cuci tangan lewat diksi ""Ekonomi pulih kuat, bangkit lebih semangat""

Padahal ye die die juga kebijakan yang ngancurin, ga maaf ga apa wkwk, blamming virus lagi wkwk yg ga keliatan mata langsung

Salut bill",alvinrio_1501,in,"In Indonesia, the fear mongering of the 2023 recession is dark, wash your hands with the diction ""The economy is recovering strongly, it will rise more enthusiastically""

Even though ye die die is also a policy that destroys, no sorry, it's okay hahaha, blaming the virus again hahaha that can't be seen directly by the eye

Salute Bill",Negative,"{'neg': 0.268, 'neu': 0.538, 'pos': 0.195, 'compound': -0.7955}",di indonesia malah fear mongering resesi gelap cuci tangan lewat diksi ekonomi pulih kuat bangkit lebih semangat padahal ye die die juga kebijakan yang ngancurin ga maf ga apa wkwk blaming virus lagi wkwk yg ga keliatan mata langsung salut bil,"['indonesia', 'fear', 'mongering', 'resesi', 'gelap', 'cuci', 'tangan', 'diksi', 'ekonomi', 'pulih', 'kuat', 'bangkit', 'semangat', 'ye', 'die', 'die', 'bijak', 'ngancurin', 'maf', 'wkwk', 'blaming', 'virus', 'wkwk', 'liat', 'mata', 'langsung', 'salut', 'bil']",indonesia fear mongering resesi gelap cuci tangan diksi ekonomi pulih kuat bangkit semangat ye die die bijak ngancurin maf wkwk blaming virus wkwk liat mata langsung salut bil
