Datetime,Tweet Id,Tweet,Username,Language,Tweet_clean,Tweet_preprocessed,Clean_Sentence,English,Sentiment,Composes
2022-11-05 08:12:11+00:00,1588806369989496832,"Adanya ancaman resesi ekonomi global di tahun 2023 membutuhkan pemimpin Indonesia yg nantinya memiliki jaringan bisnis dan mengetahui seluk beluk perdagangan internasional yg dalam hal ini swmua ada di Menteri BUMN @erickthohir.

#BangkitBersamaET https://t.co/VQNVQiokKn",Nailazaara__,in,adanya ancaman resesi ekonomi global di tahun membutuhkan pemimpin indonesia yg nantinya memiliki jaringan bisnis dan mengetahui seluk beluk perdagangan internasional yg dalam hal ini swmua ada di menteri badan usaha milik negara,"['ancam', 'resesi', 'ekonomi', 'global', 'butuh', 'pimpin', 'indonesia', 'milik', 'jaring', 'bisnis', 'seluk', 'beluk', 'dagang', 'internasional', 'swmua', 'menteri', 'badan', 'usaha', 'milik', 'negara']",ancam resesi ekonomi global butuh pimpin indonesia milik jaring bisnis seluk beluk dagang internasional swmua menteri badan usaha milik negara,threat of global economic recession requires Indonesia to lead through business networks ins and outs of international trade all ministers of state-owned enterprises,Negative,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7351}"
2022-11-05 07:21:34+00:00,1588793631397511170,nakut nakutin bakal ada resesi 2023 ekonomi sulit lah ini lah itulah gak inget apa ya kita punya Allah SWT,robbyaldrian,in,nakut nakutin bakal ada resesi ekonomi sulit lah ini lah itulah gak inget apa ya kita punya alah swt,"['nakut', 'nakutin', 'resesi', 'ekonomi', 'sulit', 'inget', 'alah', 'swt']",nakut nakutin resesi ekonomi sulit inget alah swt,fear of economic recession is difficult to remember Allah swt,Negative,"{'neg': 0.548, 'neu': 0.452, 'pos': 0.0, 'compound': -0.8176}"
2022-11-05 06:15:00+00:00,1588776877174530048,Fahd A Rafiq Berikan 8 Solusi Untuk Menghadapi Resesi Ekonomi di tahun 2023 https://t.co/gW0GNh5Jxs,PakuanPos,in,fahd a rafiq berikan solusi untuk menghadapi resesi ekonomi di tahun,"['fahd', 'a', 'rafiq', 'solusi', 'hadap', 'resesi', 'ekonomi']",fahd a rafiq solusi hadap resesi ekonomi,fahd a rafiq solution to economic recession,Negative,"{'neg': 0.277, 'neu': 0.495, 'pos': 0.228, 'compound': -0.128}"
2022-11-05 02:30:00+00:00,1588720254867341312,"Direktur Eksekutif Segara Institut, Piter Abdullah optimistis kondisi ekonomi Indonesia masih cukup baik dan mampu bertahan menghadapi resesi global yang diprediksi terjadi pada 2023. 

https://t.co/p9BGemgZMl",TirtoID,in,direktur eksekutif segara institut piter abdulah optimistis kondisi ekonomi indonesia masih cukup baik dan mampu bertahan menghadapi resesi global yang diprediksi terjadi pada,"['direktur', 'eksekutif', 'segara', 'institut', 'piter', 'abdu', 'optimistis', 'kondisi', 'ekonomi', 'indonesia', 'tahan', 'hadap', 'resesi', 'global', 'prediksi']",direktur eksekutif segara institut piter abdu optimistis kondisi ekonomi indonesia tahan hadap resesi global prediksi,"Executive Director of the Segara Institute, Piter Abdullah, is optimistic that Indonesia's economic conditions will be resistant to the predicted global recession",Negative,"{'neg': 0.112, 'neu': 0.797, 'pos': 0.092, 'compound': -0.128}"
2022-11-04 18:12:13+00:00,1588594984311476224,@mardigu024 Renungkanlah... Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun ingin membuat kekacauan karena bila kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023. Ada yg tugasnya sok jadi ahli ekonomi. Ada juga yg menciptakan kerusuhan...,1254Abp,in,renungkanlah resesi ekonomi dunia kaum kilifahfuck dan para kadrun ingin membuat kekacauan karena bila kedua faktor itu tidak berbarengan maka indonesia tidak akan terkena dampak resesi ada yg tugasnya sok jadi ahli ekonomi ada juga yg menciptakan kerusuhan,"['renung', 'resesi', 'ekonomi', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'kacau', 'faktor', 'bareng', 'indonesia', 'kena', 'dampak', 'resesi', 'tugas', 'sok', 'ahli', 'ekonomi', 'cipta', 'rusuh']",renung resesi ekonomi dunia kaum kilifahfuck kadrun kacau faktor bareng indonesia kena dampak resesi tugas sok ahli ekonomi cipta rusuh,"contemplating the world economic recession, the kilifahfuck kadrun chaotic factors together Indonesia is hit by the recession the job of pretending to be an economist creates chaos",Negative,"{'neg': 0.338, 'neu': 0.568, 'pos': 0.095, 'compound': -0.875}"
2022-11-04 18:07:10+00:00,1588593714527887360,"@HelmiFelis_ Renungkanlah... dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in,renungkanlah dalam menyambut ramalan resesi ekonomi dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg diringi oleh melemahnya ekonomi karena ketika kedua faktor itu tidak berbarengan maka indonesia tidak akan terkena dampak resesi,"['renung', 'sambut', 'ramal', 'resesi', 'ekonomi', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'berkeinginam', 'kacau', 'ring', 'lemah', 'ekonomi', 'faktor', 'bareng', 'indonesia', 'kena', 'dampak', 'resesi']",renung sambut ramal resesi ekonomi dunia kaum kilifahfuck kadrun berkeinginam kacau ring lemah ekonomi faktor bareng indonesia kena dampak resesi,contemplate welcoming the prediction of world economic recession the kilifahfuck kadrun wish to be chaotic ring weak economic factors together Indonesia hit by recession,Negative,"{'neg': 0.331, 'neu': 0.51, 'pos': 0.159, 'compound': -0.7269}"
2022-11-04 18:05:37+00:00,1588593321471246336,"@Humaira922 @MprAldo Intinya gini dalam menyambut ramalan Resesi ekonomi 2023 dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg  diiringi oleh melemahnya ekonomi, karena ketika kedua faktor itu tidak berbarengan maka Indonesia tidak akan terkena dampak resesi 2023...",1254Abp,in,intinya gini dalam menyambut ramalan resesi ekonomi dunia kaum kilifahfuck dan para kadrun berkeinginam membuat kekacauan yg diringi oleh melemahnya ekonomi karena ketika kedua faktor itu tidak berbarengan maka indonesia tidak akan terkena dampak resesi,"['inti', 'gin', 'sambut', 'ramal', 'resesi', 'ekonomi', 'dunia', 'kaum', 'kilifahfuck', 'kadrun', 'berkeinginam', 'kacau', 'ring', 'lemah', 'ekonomi', 'faktor', 'bareng', 'indonesia', 'kena', 'dampak', 'resesi']",inti gin sambut ramal resesi ekonomi dunia kaum kilifahfuck kadrun berkeinginam kacau ring lemah ekonomi faktor bareng indonesia kena dampak resesi,core gin welcomes predictions of world economic recession kilifahfuck kadrun desire chaos ring weak economic factors together Indonesia hit by recession,Negative,"{'neg': 0.374, 'neu': 0.46, 'pos': 0.166, 'compound': -0.7783}"
2022-11-04 14:29:20+00:00,1588538894760509445,"Gunakan Biogas dan Pupuk Organik dari EBT, Desa Pendem Optimis Terhindar Dampak Resesi Ekonomi 2023 https://t.co/L1SsZFHqIW",JarrFajarr_,in,gunakan biogas dan pupuk organik dari ebt desa pendem optimis terhindar dampak resesi ekonomi,"['biogas', 'pupuk', 'organik', 'ebt', 'desa', 'pendem', 'optimis', 'hindar', 'dampak', 'resesi', 'ekonomi']",biogas pupuk organik ebt desa pendem optimis hindar dampak resesi ekonomi,biogas organic fertilizer EBT pendem village is optimistic to avoid the impact of economic recession,Negative,"{'neg': 0.259, 'neu': 0.622, 'pos': 0.119, 'compound': -0.4019}"
2022-11-04 13:52:22+00:00,1588529588887748609,"Antara lain penanggulangan banjir, penanganan kemacetan dan antisipasi resesi ekonomi.

Sebagai Ketua Badan Anggaran, saya telah mengawal pembahasan selama empat hari, memastikan ketiga program prioritas itu terbentuk sebagai struktur kegiatan anggaran di tahun 2023.",PrasetyoEdi_,in,antara lain penangulangan banjir penanganan kemacetan dan antisipasi resesi ekonomi sebagai ketua badan angaran saya telah mengawal pembahasan selama empat hari memastikan ketiga program prioritas itu terbentuk sebagai struktur kegiatan angaran di tahun,"['penangulangan', 'banjir', 'tangan', 'macet', 'antisipasi', 'resesi', 'ekonomi', 'ketua', 'badan', 'angaran', 'awal', 'bahas', 'tiga', 'program', 'prioritas', 'bentuk', 'struktur', 'giat', 'angaran']",penangulangan banjir tangan macet antisipasi resesi ekonomi ketua badan angaran awal bahas tiga program prioritas bentuk struktur giat angaran,Handling flood prevention Anticipating an economic recession The chairman of the budget agency initially discussed three priority programs in the form of an active budget structure,Neutral,"{'neg': 0.095, 'neu': 0.814, 'pos': 0.092, 'compound': -0.0258}"
2022-11-04 13:48:34+00:00,1588528635526664193,"Pemerintah akan kembali menggelontorkan insentif dan stimulus kepada pelaku industri sebagai upaya mengantisipasi dampak resesi global yang diprediksi terjadi pada 2023

Jokowi Gas Pol Pemulihan Ekonomi https://t.co/qe4G3FDPuc",yulitasaarii___,in,pemerintah akan kembali mengelontorkan insentif dan stimulus kepada pelaku industri sebagai upaya mengantisipasi dampak resesi global yang diprediksi terjadi pada jokowi gas pol pemulihan ekonomi,"['perintah', 'mengelontorkan', 'insentif', 'stimulus', 'laku', 'industri', 'upaya', 'antisipasi', 'dampak', 'resesi', 'global', 'prediksi', 'gas', 'pol', 'pulih', 'ekonomi']",perintah mengelontorkan insentif stimulus laku industri upaya antisipasi dampak resesi global prediksi gas pol pulih ekonomi,"orders to issue stimulus incentives for industrial behavior in anticipation of the impact of the global recession, predictions of economic recovery",Neutral,"{'neg': 0.114, 'neu': 0.735, 'pos': 0.151, 'compound': -0.0258}"
2022-11-04 11:17:32+00:00,1588490626324402176,"@SahLeoSin @DokterTifa Berfikir positif itu baik untuk keutuhan NKRI... Kalo tifa itu maunya Indonesia caos, keinginannya hancurnya ekonomi akhirnya resesi 2023 terujud di Indonesia. Jahat bener kaum mereka yg selalu pesimis dan tak ingin Indonesia lebih maju lagi...",1254Abp,in,berfikir positif itu baik untuk keutuhan nkri kalo tifa itu maunya indonesia caos keinginanya hancurnya ekonomi akhirnya resesi terujud di indonesia jahat bener kaum mereka yg selalu pesimis dan tak ingin indonesia lebih maju lagi,"['berfikir', 'positif', 'utuh', 'nkri', 'tifa', 'mau', 'indonesia', 'caos', 'keinginanya', 'hancur', 'ekonomi', 'resesi', 'ujud', 'indonesia', 'jahat', 'bener', 'kaum', 'pesimis', 'indonesia', 'maju']",berfikir positif utuh nkri tifa mau indonesia caos keinginanya hancur ekonomi resesi ujud indonesia jahat bener kaum pesimis indonesia maju,think positive intact nkri don't want indonesia sauce desire destroyed economy recession indonesia manifests evil really pessimists indonesia progress,Negative,"{'neg': 0.397, 'neu': 0.285, 'pos': 0.318, 'compound': -0.412}"
2022-11-04 11:02:56+00:00,1588486952143228930,DPRD DKI Desak BUMD Pangan Jakarta Punya Jurus Jitu Hadapi Resesi Ekonomi 2023 https://t.co/YEh3MbBuJ2,Zyanpatra,in,dprd dki desak badan usaha milik daearah pangan jakarta punya jurus jitu hadapi resesi ekonomi,"['dprd', 'desak', 'badan', 'usaha', 'milik', 'daearah', 'pangan', 'jakarta', 'jurus', 'jitu', 'hadap', 'resesi', 'ekonomi']",dprd desak badan usaha milik daearah pangan jakarta jurus jitu hadap resesi ekonomi,DPRRD urges regional food companies in Jakarta to take effective steps against economic recession,Positive,"{'neg': 0.156, 'neu': 0.67, 'pos': 0.173, 'compound': 0.0772}"
2022-11-04 10:29:43+00:00,1588478590303473669,"akhir tahun isu-nya ngeri2 yaa. apalagi tahun 2023 mengadapi resesi ekonomi, riskan juga kalo ga punya tabungan apalagi ga punya pekerjaan. mending persiapkan dari sekarang, syukur2 ga terjadi bisa di pake tuh tabungannya buat resepsi.",sadboy02007582,in,akhir tahun isunya ngeri ya apalagi tahun mengadapi resesi ekonomi riskan juga kalo ga punya tabungan apalagi ga punya pekerjan mending persiapkan dari sekarang syukur ga terjadi bisa di pake tuh tabunganya buat resepsi,"['isu', 'ngeri', 'adap', 'resesi', 'ekonomi', 'riskan', 'tabung', 'pekerjan', 'mending', 'siap', 'syukur', 'pake', 'tabunganya', 'resepsi']",isu ngeri adap resesi ekonomi riskan tabung pekerjan mending siap syukur pake tabunganya resepsi,"the issue is horrifying as good as an economic recession, it's risky to save a job, it's better to be ready, thanksgiving, use your savings for reception",Positive,"{'neg': 0.209, 'neu': 0.503, 'pos': 0.289, 'compound': 0.4939}"
2022-11-04 09:59:11+00:00,1588470908326662146,"Dpt bisikan...2023 resesi ekonomi,kekacauan,huru hara...sidang mpr...oleh mprs...satriyo piningit turun gunung....pemilu 2024 ditunda???",egpuptoyou,in,dpt bisikan resesi ekonomikekacauanhuru harasidang mproleh mprssatriyo piningit turun gunungpemilu ditunda,"['dpt', 'bisik', 'resesi', 'ekonomikekacauanhuru', 'harasidang', 'mproleh', 'mprssatriyo', 'pingit', 'turun', 'gunungpemilu', 'tunda']",dpt bisik resesi ekonomikekacauanhuru harasidang mproleh mprssatriyo pingit turun gunungpemilu tunda,whispers of economic recession may chaos riot court obtains mprssatriyo pingit down mountain postponed election,Negative,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.8979}"
2022-11-04 09:36:02+00:00,1588465082694266880,"Ketua DPRD Komisi A sekaligus Ketua DPD @PDemokratjkt @RAMujiyono dlm rapat APBD 2023 memberikan perhatian lebih byk pada pelaku UMKM untuk mengantisipasi dampak resesi ekonomi .

@AgusYudhoyono 
@RAMujiyono 
@PDemokratjkt
#Pemimpinperubahandanperbaikan https://t.co/MSRWQ89ZWv",Wastaniekosusi2,in,ketua dprd komisi a sekaligus ketua dpd dlm rapat apbd memberikan perhatian lebih byk pada pelaku usaha mikro kecil menengah untuk mengantisipasi dampak resesi ekonomi,"['ketua', 'dprd', 'komisi', 'a', 'ketua', 'dpd', 'dlm', 'rapat', 'apbd', 'perhati', 'laku', 'usaha', 'mikro', 'tengah', 'antisipasi', 'dampak', 'resesi', 'ekonomi']",ketua dprd komisi a ketua dpd dlm rapat apbd perhati laku usaha mikro tengah antisipasi dampak resesi ekonomi,the chairman of the commission a chairman of the dpd in the apbd meeting pays attention to the behavior of micro-businesses while anticipating the impact of the economic recession,Negative,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4215}"
2022-11-04 08:54:26+00:00,1588454615019769857,"Woi tod... 
Kelen kalau bahas ekonomi... Ekonomi aja dah... Gausah ngurusin habib sama ulama yg mau dema-demo begituan. 

Indo mau resesi 2023 tapi yg dibahas cuma Anies-HRS-FPI doang? Segitu bencinya, atau Islamoph0bic kalian? 

@WartaEkonomi sajiin berita kok berat sblh? 👍",BagindaYornAOV,in,woi tod kelen kalau bahas ekonomi ekonomi aja dah gausah ngurusin habib sama ulama yg mau demademo begituan indo mau resesi tapi yg dibahas cuma anieshrsfpi doang segitu bencinya atau islamophbic kalian sajin berita kok berat sblh 👍,"['woi', 'tod', 'kelen', 'bahas', 'ekonomi', 'ekonomi', 'dah', 'gausah', 'ngurusin', 'habib', 'ulama', 'demademo', 'begitu', 'indo', 'resesi', 'bahas', 'doang', 'segitu', 'benci', 'islamophbic', 'sajin', 'berita', 'berat', 'sblh', '']",woi tod kelen bahas ekonomi ekonomi dah gausah ngurusin habib ulama demademo begitu indo resesi bahas doang segitu benci islamophbic sajin berita berat sblh ,woi tod kelen discussed economics of the economy and didn't have to take care of the habib ulama demademo as soon as the recession indoang discussed hate Islamophbic so much before presenting heavy news,Negative,"{'neg': 0.16, 'neu': 0.762, 'pos': 0.079, 'compound': -0.5106}"
2022-11-04 08:50:00+00:00,1588453496365293568,"""APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. Postur anggaran yang harus lebih banyak memberikan perhatian untuk pelaku UMKM.""

Mujiyono
Ketua DPD Demokrat DKI Jakarta https://t.co/ivvCUPKyFo",PDemokrat,in,apbd harus bisa mengantisipasi dampak resesi ekonomi yang diduga bakal menerjang seluruh penjuru dunia postur angaran yang harus lebih banyak memberikan perhatian untuk pelaku usaha mikro kecil menengah mujiyono ketua dpd demokrat dki jakarta,"['apbd', 'antisipasi', 'dampak', 'resesi', 'ekonomi', 'duga', 'terjang', 'penjuru', 'dunia', 'postur', 'angaran', 'perhati', 'laku', 'usaha', 'mikro', 'tengah', 'mujiyono', 'ketua', 'dpd', 'demokrat', 'jakarta']",apbd antisipasi dampak resesi ekonomi duga terjang penjuru dunia postur angaran perhati laku usaha mikro tengah mujiyono ketua dpd demokrat jakarta,APBD anticipates the impact of the economic recession predicts what will happen around the world budget posture pay attention to the behavior of middle micro-businesses Mujiyono chairman of the Democratic Party of Jakarta,Negative,"{'neg': 0.114, 'neu': 0.813, 'pos': 0.073, 'compound': -0.128}"
2022-11-04 08:30:00+00:00,1588448463762620417,"Kepala Staf Kepresidenan Moeldoko meminta masyarakat tidak perlu khawatir meski Indonesia dan negara lain diperkirakan bakal mengalami resesi pada tahun 2023.

Moeldoko mengatakan, masyarakat sebaiknya tetap membelanjakan uangnya agar roda ekonomi tetap bergerak.

#SmartNews https://t.co/sFBM6NlCYI",RadioSmartFM,in,kepala staf kepresidenan moeldoko meminta masyarakat tidak perlu khawatir meski indonesia dan negara lain diperkirakan bakal mengalami resesi pada tahun moeldoko mengatakan masyarakat sebaiknya tetap membelanjakan uangnya agar roda ekonomi tetap bergerak,"['kepala', 'staf', 'presiden', 'moeldoko', 'masyarakat', 'khawatir', 'indonesia', 'negara', 'alami', 'resesi', 'moeldoko', 'masyarakat', 'belanja', 'uang', 'roda', 'ekonomi', 'gerak']",kepala staf presiden moeldoko masyarakat khawatir indonesia negara alami resesi moeldoko masyarakat belanja uang roda ekonomi gerak,"Moeldoko, President's chief of staff, people are worried that Indonesia will experience a recession. Moeldoko, people are spending money, the wheels of the economy are moving",Negative,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.6124}"
2022-11-04 08:05:48+00:00,1588442373092421632,"Siapa yang penasaran bagaimana peran ekonomi syariah menghadapi RESESI ekonomi 2023??🤯🤯 yukss daftar kajian kontemporer ugm_fess
🗓 Sabtu, 5 November 2022
⏰ 12.45-14.45 WIB https://t.co/TqkK9bK3JS",UGM_FESS,in,siapa yang penasaran bagaimana peran ekonomi syariah menghadapi resesi ekonomi 🤯 yuks daftar kajian kontemporer ugmfes 🗓 sabtu november ⏰ wib,"['penasaran', 'peran', 'ekonomi', 'syariah', 'hadap', 'resesi', 'ekonomi', '', 'yuks', 'daftar', 'kaji', 'kontemporer', 'ugmfes', '', 'sabtu', 'november', '', 'wib']",penasaran peran ekonomi syariah hadap resesi ekonomi  yuks daftar kaji kontemporer ugmfes  sabtu november  wib,"Curious about the role of Islamic economics in facing economic recession, let's register for the UGMFES Contemporary Study Saturday, November, WIB",Negative,"{'neg': 0.116, 'neu': 0.788, 'pos': 0.095, 'compound': -0.128}"
